HI-OE-R-179-55104-1	p 值大于 0.05，因此变量是正向分布的	normality	1	1		HI-OE-R-179-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-179-55249-1	从夏皮罗测试中，我们了解出生体重的分布被认为是正常的，因为 p 值结果大于 0.05。	normality	1	1		HI-OE-R-179-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-179-55249-2	由于两个 p 值大于 0.05，因此我使用参数化测试（本例中为 t.test）	normality	0.4	0		HI-OE-R-179-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-179-55302-1	p 值为 0.05 >，因此权重分布为正态	normality	0.8	1		HI-OE-R-179-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-179-55302-2	p 值>0.05，其分布为正态	normality	0.8	1		HI-OE-R-179-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55031-1	通过参加正态性测试，我得到一个 p 值>0.05 的父级和孩子身高，因此高度分布可以被视为正态值	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55037-1	p 值大于 0.05，因此可将分布视为正态	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55037-2	p 值大于 0.05，因此可将分布视为正态	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55324-1	执行夏皮罗试验后，如果 p 值大于 0.05，可以观察到父子高度的分布是正常的。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55324-2	对于这两个变量，分布是正态的，因此我应用参数测试的两个成对样本，考虑为预生成和后生成。	normality	0.8	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55454-1	从第一次对正态性的测试中，我得到数值变量"FatherHeight"是正态分布的（它是一个正态变量），因为从测试本身获得的 p 值值大于 0.05。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-55454-2	同样，如上所示，从正态性测试获得的 p 值的值大于 0.05，因此变量是正态分布的（它是正态的）。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-57200-1	p 值大于 0.05，因此我们接受高度均匀分布的假设。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-57200-2	p 值大于 0.05，因此我们接受高度均匀分布的假设。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-54787-1	时间变量的 shapiro.test 给出的 p 值大于 0.05，因此变量是正向分布的。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-54857-1	查看夏皮罗测试的结果，您可以看到 p 值大于常规值 0.05。因此，干预时间的分配是正常的。	normality	0.8	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55137-1	由于 p 值>0.05，我们可以考虑时间变量正常分布。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55243-1	这意味着我必须拒绝替代假设，并接受非无假设，即分布是正态的。	normality	0.6	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55243-2	然后我可以执行参数化测试	normality	0.6	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55277-1	在这种情况下，我们面临正态分布，因为夏皮罗测试显示一个 p 值>0.05	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55308-1	由于两个变量的 p.值都大于 0.05，因此我们可以考虑正态时间分布。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55426-1	干预的执行时间分布可视为正常，因为 p 值大于 0.05	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55431-1	为了验证正态性，我执行夏皮罗测试，并据此假设干预的执行时间分布是正态的，因为 p 值大于 0.05。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55431-2	通过夏皮罗测试，我假设这两种类型的手术的分布是正态的，因为 p 值大于 0.05，所以我去执行参数化测试，t 测试。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55469-1	执行时间具有正态分布，因为 p 值>0.05	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-57208-1	在对执行时间的数值变量执行正态性测试后，我可以得出结论，由于返回 p 值大于 0.05，分布实际上是正态的。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-62626-1	由于 P 值大于 0.05，因此分布可视为正态	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-62630-1	夏皮罗测试指出，干预的执行时间分布是正常的，为p值>0.05	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-10077-1	可以被认为是正常分布的，因为>0.05	normality	0.6	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-10077-2	女性的高度可以被认为是正常的， 因为 p>0.05	normality	0.4	0		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-10077-3	男性的高度可以被认为是正常的， 因为 p>0.05， 因为两个高度 （男性和女性是正常的， 我可以使用 u t 测试相关他们）	normality	0.6	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-54869-1	由于正态性测试返回 p 值 >0.05， 我可以得出结论， 高度分布是正态的	normality	0.8	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-54869-2	正态性测试显示，考虑到不同 sosse 的子样本的两个子集的高度分布都是正态的，其中 p 值在这两种情况下>0.05），因此我可以使用参数测试来响应最后一个命令	normality	0.8	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-55027-1	由于 p 值大于 0.05， 我不能拒绝 nulla 假说， 因此子高度的分布可以视为正常分布	normality	0.8	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-55412-1	由于正态性测试的 P 值大于 0.05，因此我必须声明我的变量是正态分布的。这是因为正态性检验的替代假设是变量不能正常分布：因为在确认这一点时，它出错的概率高于允许的最小值，因此我被迫拒绝它。	normality	0.8	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-55448-1	从夏皮罗测试中获得的 p 值大于 0.05。因此，我们接受没有假设，即儿童身高的分布是正常的。因此，它是一个参数变量。	normality	1	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-55448-2	从两个正态度测试中获得的 p 值大于 0.05。因此，我们接受两个空假设。因此，男性和女性的高度均以正向分布，两个变量是参数化的。因此，我们继续对独立数据的 t 测试。	normality	1	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-57188-1	夏皮罗测试显示一个大于 0.05 的 p 值，因此我可以说儿童高度的分布是正态分布的。	normality	1	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-57188-2	夏皮罗测试显示一个大于 0.05 的 p 值，因此它是正平分布的;这样我就可以采用参数化测试， 作为两个独立的样本， 我做一个 t 测试。	normality	1	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-54796-1	p 值大于 0.05，因此分布被视为正态	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-54796-2	p 值大于 0.05，因此我可以考虑正变量分布。我继续进行对子 t 测试（对于成对变量），因为两个变量都是正常的。	normality	0.8	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-54849-1	由于 p 值大于 0.05，因此我们接受工作室数据正常分布的假设。	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-54902-1	p 值大于 0.05，因此分布为正态，我使用参数测试。	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-55121-1	作为大于 0.05 的 p 值，我们执行 t.test	normality	0.8	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-55205-1	从正态性测试中，查看 p 值，我们可以看到它大于 0.05，因此我们可以说变量 SBPbefore 是正态的。	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-55225-1	运动前压力的分布被认为是正常的，因为由于使用夏皮罗-威尔克测试，产生的P值大于0.05。	normality	0.8	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-55291-1	运动前收缩压的夏皮罗测试显示，对于变量（离散数值），正态分布是定义的，因此，目前不能认为它很重要。	normality	0.8	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-55339-1	对于变量 Sbpbefore， 指男性和女性性别的分布是正常的， 因为 p. 值> 0.05	normality	0.8	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-57169-1	由于 p 值为 >.05，因此锻炼前的压力是正常分布的。	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-57177-1	使用夏皮罗获得的 p 值大于 0.05。因此，运动前收缩压的分布可视为正常。	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-57177-2	使用夏皮罗获得的 p 值大于 0.05，因此我执行 t 检验。	normality	0.8	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-10014-3	由于两个分布都是正常的， 我可以使用参数测试	normality	0.6	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-10067-1	从夏皮罗测试的 p 值中， 我可以得出结论， 锻炼后的压力变量是正向分布的， 因为两次都大于 0.05	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-54838-1	从p值的结果来看，对于男性和女性，我们看到它大于0.05;以便数据正常分布。然后，我可以继续进行参数化测试。	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55056-1	由于 p 值大于 0.05，因此可以说变量是正常的。	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55081-1	p 值大于 0.05，因此压力可视为正常	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55091-1	在测试正态性后，您可以考虑变量以正态分布，因为它返回 p 值>0.05	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55091-2	后的压力是正常分布的>因为p值>0.05，所以我可以做参数测试t.test，t.test返回我一个p值>0.05，这意味着统计分析并不显著，男性和女性之间的压力差异不能扩展到人口	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55132-1	由于 p-vale 结果大于 0.05，因此分布结果为正态。让我们继续参数化测试。	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55239-1	锻炼前的压力可被视为正态分布，因为一旦执行夏皮罗测试，p 值结果大于 0.05	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55390-1	由于夏皮罗测试返回大于 0.05 的 p 值，我们可以说变量是正向分布的，如有必要，则继续进行参数化测试。	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55438-1	因为 P 值是 >0.05 可以被认为是正常	normality	0.8	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-57213-1	作为 p 值>0.05，测试看起来并不具有统计意义，并且总体来自正态分布（我们不接受假设）	normality	0.8	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-62641-1	运动前压力的分布应视为正态值>0.05	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-62641-2	两个夏皮罗测试都传达了 p 值>0.05，因此数据的分布是正常的。由于正态数据的分布对独立数据（M 和 F）应用参数测试。	normality	0.8	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-62647-1	已规范化	normality	0.6	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-10081-1	由于 p 值大于 0.05，变量是正向分布的	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-54833-1	夏皮罗测试显示，两种干预的执行时间分布正常，因为 p 值大于 0.05。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-54886-1	P 值大于 0.05	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-54917-1	这两个测试都是可以接受的，因为 p 值>0.05	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-55099-1	p 值的值大于 0.05，因此"时间"分布为正态。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-55099-2	从两个 p 值中，我看到分布是正态的，因此我执行独立样本的参数化测试。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-55420-1	p 值大于 0.05，因此我接受任何假设，即变量可以视为正常值。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-57203-1	执行时间的分布是正常的，因为 pvalue >0.05。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-62619-1	由于 p>0.05，执行时间是正常分布的。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-186-10021-1	p 值>0.05，因此我们可以说，时间变量遵循正态分布，因此，我们把它视为参数变量	normality	1	1		HI-OE-R-186-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-186-10087-1	与正态性测试来一个 p 值> 0.05， 所以变量是正态分布	normality	1	1		HI-OE-R-186-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-186-10103-1	它可以被视为正常值>0.05	normality	0.6	1		HI-OE-R-186-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-186-54922-1	正态分布 P 值<0.05	normality	0.2	0		HI-OE-R-186-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
