61	配送作业流程：顾客下单；订单处理；拣货；配货；配装；配送；流通加工；进货；	（1）顾客下单（2）订单处理（3）拣货（4）配货（5）进货。	0.6
90	配送中心各阶段包括：配送中心评估阶段；配送中心设计阶段；配送中心实施阶段。	配送中心评估阶段；配送中心设计阶段	0.7
71	物品验收方式分为全验和抽验。	验收方式分为全验。	0.5
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	成本利润率；资金利润率；利润总额	0.5
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	指标有每吨物品保管利润。	0.1
95	配送的种类按配送专业化程度分类，分为综合配送、专业配送。	按配送专业化程度分类，配送的种类可分为专业配送。	0.5
99	铁路运输的优缺点：优点——安全、运输网遍及全球、一次有效运输、受气候影响小。缺点——灵活性差、不适合短途运输。	铁路运输的缺点：灵活性差。	0.2
60	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	（1）信息化（2）网络化（3）自动化（4）智能化（5）柔性化（6）标准化。	1.0
93	物流信息系统按物流作业流程分类：分为进货管理系统、销售管理系统和库存管理系统。	进货管理系统	0.3
52	绩效评价是基于目标对运行结果的衡量。	衡量。	0.0
83	配送要素：集货、储存、分拣和拣选、配货、配装、配送运输、送达服务。	配送要素：配送运输、送达服务。	0.2
72	反映仓储作业设施设备利用程度的指标：仓库货物周转率；单位面积储存量；仓库空间利润率；设备利润率。	指标包括仓库货物周转率；单位面积储存量；仓库空间利润率；设备利润率。	1.0
57	一维条码的特点：信息密度低，信息容量较小，可通过校验字符进行错误校验，没有错纠能力。	信息容量较小，可通过校验字符进行错误校验，没有错纠能力是一维条码的特点。	0.8
78	数据编辑：主要是指属性编辑和图形编辑。	数据编辑：主要是指图形编辑。	0.5
52	绩效评价是基于目标对运行结果的衡量。	对运行结果的衡量。	0.5
94	RFID的组成：标签、阅读器和天线。	屏幕。	0.0
66	运输方式选择的原则：安全性原则；及时性原则；准确性原则。	安全性原则；及时性原则；	0.6
53	条码的组成：一个完整的条码符号是由两侧空白区、起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	组成：一个完整的条码符号是由起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	0.8
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	自营配送；第三方配送	0.4
98	进出货作业绩效评估指标——空间利用率	空间利用率	1.0
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	指标：利润总额；收入利润率；每吨物品保管利润。	0.4
87	运输方式按运输中途是否换载分类：直达运输；中转运输	非直达运输。	0.0
96	物流信息系统的组成：硬件，软件，数据库与数据仓库，人员。	人物。	0.0
51	合理选择备货作业方式有：全面分拣、批处理分拣、分区分拣、分组分拣。	合理选择备货作业方式包括分组分拣。	0.3
77	数量检验分为三种形式：计件、检斤、检尺求积。	数量检验分为检尺求积等。	0.4
98	进出货作业绩效评估指标——空间利用率	空间占有率是进出货作业绩效评估指标。	0.0
60	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	自动化，智能化，柔性化，标准化。	0.6
94	RFID的组成：标签、阅读器和天线。	（1）标签（2）阅读器（3）天线。	1.0
62	配送的种类按经营形式分类，分为销售配送、供应配送。	销售配送、供应配送是重要的配送的种类。	1.0
99	铁路运输的优缺点：优点——安全、运输网遍及全球、一次有效运输、受气候影响小。缺点——灵活性差、不适合短途运输。	安全、运输网遍及全球、受气候影响小是铁路运输的优点。灵活性差、不适合短途运输是铁路运输的缺点。	0.8
75	公路运输的优缺点：优点——门到门、近距离运送快、包装简单经济。缺点——运量少、交通事故频繁。	优点：近距离运送快、包装简单经济。缺点：运量少、交通事故频繁。	0.8
90	配送中心各阶段包括：配送中心评估阶段；配送中心设计阶段；配送中心实施阶段。	配送中心包括评估阶段、设计阶段和实施阶段。	1.0
62	配送的种类按经营形式分类，分为销售配送、供应配送。	销售配送、供应配送。	0.8
87	运输方式按运输中途是否换载分类：直达运输；中转运输	运输方式分类包括：直达运输；中转运输。	1.0
81	配送作业中拣货包装单位通常有以下四种：单件、托盘、箱、特殊物品。	单件、箱、特殊物品。	0.7
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	（1）成本利润率；（2）资金利润率；（3）利润总额；（4）收入利润率；（5）每吨物品保管利润。	0.8
96	物流信息系统的组成：硬件，软件，数据库与数据仓库，人员。	组成：硬件，软件，数据库。	0.6
77	数量检验分为三种形式：计件、检斤、检尺求积。	有检斤、检尺求积等形式。	0.7
56	批量分拣的优点：合计后拣货、效率较高；盘亏较少。	批量分拣的优点有合计后比较轻松。	0.0
86	订单处理的方式：人工处理；计算机处理。	人工处理；计算机处理。	1.0
68	零担货物运输可以分为公路零担、铁路零担、航空零担三种。	航海零担。	0.0
85	运输合同的主体：承运人；旅客；托运人；收货人。	运输合同的主体：托运人；收货人。	0.5
53	条码的组成：一个完整的条码符号是由两侧空白区、起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	由校验字符（可选）和终止字符以及供人识读字符组成。	0.4
90	配送中心各阶段包括：配送中心评估阶段；配送中心设计阶段；配送中心实施阶段。	配送中心各阶段包括：配送中心实施阶段。	0.4
86	订单处理的方式：人工处理；计算机处理。	机器处理。	0.0
97	订单处理的主要内容：订单内容确认；订单接收；订单资料输出；存货查询及依订单分配存货	有订单内容确认和订单接收等主要特点。	0.5
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	射频识别技术的先进性有唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	1.0
72	反映仓储作业设施设备利用程度的指标：仓库货物周转率；单位面积储存量；仓库空间利润率；设备利润率。	反映仓储作业设施设备利用程度包括仓库空间利润率、设备利润率等指标。	0.5
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	第三方配送；生产资料配送；生活资料配送。	0.6
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	有生活资料配送等模式。	0.2
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	先进性：数据容量大、保密性能好。	0.2
99	铁路运输的优缺点：优点——安全、运输网遍及全球、一次有效运输、受气候影响小。缺点——灵活性差、不适合短途运输。	优点是灵活性好。	0.0
71	物品验收方式分为全验和抽验。	全验和抽验。	0.9
68	零担货物运输可以分为公路零担、铁路零担、航空零担三种。	可分为铁路零担和航空零担。	0.7
77	数量检验分为三种形式：计件、检斤、检尺求积。	计量求积。	0.0
84	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	人工化。	0.0
71	物品验收方式分为全验和抽验。	物品验收方式分为全验和抽验。	1.0
97	订单处理的主要内容：订单内容确认；订单接收；订单资料输出；存货查询及依订单分配存货	订单输出。	0.0
96	物流信息系统的组成：硬件，软件，数据库与数据仓库，人员。	物流信息系统的组成：硬件，软件，数据库与数据仓库，人员。	1.0
54	运输调度的一般原则：实现运输生产过程的连续性、协调性、均衡性。	连续性、协调性、均衡性。	0.8
60	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	新特点：网络化，自动化，智能化，柔性化，标准化。	0.8
85	运输合同的主体：承运人；旅客；托运人；收货人。	（1）承运人（2）旅客（3）托运人（4）收货人。	1.0
62	配送的种类按经营形式分类，分为销售配送、供应配送。	配送的种类按经营形式分类，分为供求配送。	0.0
84	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	特点：标准化。	0.2
73	运输系统的构成要素包括运输线路、运输节点 、运输工具及运输的参与者。	运输工具及运输的参与者。	0.3
82	建立明确的切实可行的KPI体系，是做好绩效管理的关键。	建立明确的切实可行的KPI体系。	1.0
89	航空运输的优缺点——优点——速度最快。缺点——费用最高，有重量限制。	航空运输的缺点是有重量限制。	0.4
62	配送的种类按经营形式分类，分为销售配送、供应配送。	供应配送。	0.5
66	运输方式选择的原则：安全性原则；及时性原则；准确性原则。	原则：准确性原则。	0.4
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	配送的模式包括资料配送。	0.0
82	建立明确的切实可行的KPI体系，是做好绩效管理的关键。	做好绩效管理，建立切实可行的KPI体系是关键。	0.7
87	运输方式按运输中途是否换载分类：直达运输；中转运输	中转运输	0.5
92	电子标签根据其功能可以分为传统电子标签和智慧型电子标签。	根据其功能电子标签可以分为智慧型电子标签。	0.5
83	配送要素：集货、储存、分拣和拣选、配货、配装、配送运输、送达服务。	配送有送达服务等要素。	0.1
53	条码的组成：一个完整的条码符号是由两侧空白区、起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	一个完整的条码符号是由供人识读字符组成。	0.1
77	数量检验分为三种形式：计件、检斤、检尺求积。	计件、检斤、检尺求积。	1.0
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润是反映仓储作业效益的指标。	1.0
99	铁路运输的优缺点：优点——安全、运输网遍及全球、一次有效运输、受气候影响小。缺点——灵活性差、不适合短途运输。	优点：安全、运输网遍及全球、一次有效运输、受气候影响小。缺点：灵活性差、不适合短途运输。	1.0
55	GPS根据接收机所具有的通道种类：可分为多通道接收机、序贯通道接收机和多路多用通道接收机。	GPS根据接收机所具有的通道种类：可分为序贯通道接收机和多路多用通道接收机。	0.7
100	决定分拣策略的四个主要因素：分区、订单分割、订单分批、分类。	决定分拣策略的四个主要因素：分区、订单分割、订单分批、分类。	1.0
54	运输调度的一般原则：实现运输生产过程的连续性、协调性、均衡性。	实现运输生产过程的协调性、均衡性。	0.7
83	配送要素：集货、储存、分拣和拣选、配货、配装、配送运输、送达服务。	（1）分拣和拣选（2）配货（3）配装（4）配送运输（5）送达服务。	0.6
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	射频识别技术有保密性能好的先进性。	0.1
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	同时性、无方向性、抗干扰性能好、数据容量大、保密性能好是射频识别技术的先进性。	0.7
65	入库作业管理包括：收货；组盘和注册；上架	入库作业管理包括收货。	0.4
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	成本。	0.0
69	按货架的封闭程度分类：敞开式货架、半封闭式货架、封闭式货架	按货架的封闭程度分类，可分为敞开式货架。	0.4
57	一维条码的特点：信息密度低，信息容量较小，可通过校验字符进行错误校验，没有错纠能力。	一维条码具有信息密度低，信息容量较小，可通过校验字符进行错误校验，没有错纠能力的特点。	1.0
89	航空运输的优缺点——优点——速度最快。缺点——费用最高，有重量限制。	优点——速度最快。缺点——费用最高。	0.8
56	批量分拣的优点：合计后拣货、效率较高；盘亏较少。	批量分拣的优点：合计后拣货、效率较高；盘亏较少。	1.0
72	反映仓储作业设施设备利用程度的指标：仓库货物周转率；单位面积储存量；仓库空间利润率；设备利润率。	仓库空间利润率；设备利润率。	0.6
76	分区分类应考虑的因素：物品所需的储存条件；仓库空间利用率；地坪载荷；仓库设施条件。	（1）物品所需的储存条件（2）仓库空间利用率（3）地坪载荷（4）仓库设施条件。	1.0
86	订单处理的方式：人工处理；计算机处理。	订单处理的方式包括计算机处理。	0.4
100	决定分拣策略的四个主要因素：分区、订单分割、订单分批、分类。	分类是决定分拣策略的主要因素。	0.3
72	反映仓储作业设施设备利用程度的指标：仓库货物周转率；单位面积储存量；仓库空间利润率；设备利润率。	（1）单位面积储存量（2）仓库空间利润率（3）设备利润率。	0.8
62	配送的种类按经营形式分类，分为销售配送、供应配送。	按经营形式分类，配送的种类分为销售配送。	0.5
97	订单处理的主要内容：订单内容确认；订单接收；订单资料输出；存货查询及依订单分配存货	订单处理的主要内容包括订单内容确认。	0.3
74	运输合同的特征：运输合同的标的不是物，更不是旅客人身，而是运输行为；运输合同原则上是双务有偿合同；运输合同多为格式合同。	特征：运输合同的标的是物。	0.0
96	物流信息系统的组成：硬件，软件，数据库与数据仓库，人员。	硬件，软件，数据库与数据仓库。	0.8
67	运输与配送的区别主要表现在以下几个方面：活动范围不同；功能上存在差异；运输方式和运输工具不同。	运输与配送的区别主要表现在适用人群不同。	0.0
67	运输与配送的区别主要表现在以下几个方面：活动范围不同；功能上存在差异；运输方式和运输工具不同。	区别：运输方式和运输工具不同。	0.4
92	电子标签根据其功能可以分为传统电子标签和智慧型电子标签。	传统电子标签。	0.5
73	运输系统的构成要素包括运输线路、运输节点 、运输工具及运输的参与者。	运输系统的构成要素包括运输线路、运输节点 、运输工具及运输的参与者。	1.0
69	按货架的封闭程度分类：敞开式货架、半封闭式货架、封闭式货架	按封闭程度，货架可分为敞开式货架、封闭式货架。	0.7
93	物流信息系统按物流作业流程分类：分为进货管理系统、销售管理系统和库存管理系统。	按物流作业流程分类，分为收货管理系统。	0.0
57	一维条码的特点：信息密度低，信息容量较小，可通过校验字符进行错误校验，没有错纠能力。	一维条码的特点是信息密度高。	0.0
60	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	信息化，网络化，自动化	0.6
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	（1）非接触性（2）同时性（3）无方向性（4）抗干扰性能好（5）数据容量大（6）保密性能好。	0.8
57	一维条码的特点：信息密度低，信息容量较小，可通过校验字符进行错误校验，没有错纠能力。	特点：没有错纠能力。	0.3
64	GPS系统特点：高精度、全天候、高效率、多功能、操作简便、应用广泛等。	GPS的特点有高精度、全天候、高效率等。	0.6
61	配送作业流程：顾客下单；订单处理；拣货；配货；配装；配送；流通加工；进货；	顾客下单；订单处理；拣货；配货；配装；配送	0.6
65	入库作业管理包括：收货；组盘和注册；上架	交货。	0.0
73	运输系统的构成要素包括运输线路、运输节点 、运输工具及运输的参与者。	运输人员。	0.0
70	盘点方法可分为两类，一类是人机盘点，一类是人工盘点。	盘点方法可分为两类，一类是人机盘点，一类是人工盘点。	1.0
84	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	（1）智能化（2）柔性化（3）标准化。	0.5
68	零担货物运输可以分为公路零担、铁路零担、航空零担三种。	公路零担、铁路零担、航空零担三种。	1.0
51	合理选择备货作业方式有：全面分拣、批处理分拣、分区分拣、分组分拣。	合理选择备货作业方式有：全面分拣、批处理分拣、分区分拣、分组分拣。	1.0
68	零担货物运输可以分为公路零担、铁路零担、航空零担三种。	零担货物运输包括航空零担。	0.4
61	配送作业流程：顾客下单；订单处理；拣货；配货；配装；配送；流通加工；进货；	配送作业包括顾客下单；订单处理；拣货；进货等流程。	0.5
67	运输与配送的区别主要表现在以下几个方面：活动范围不同；功能上存在差异；运输方式和运输工具不同。	运输与配送的区别主要表现在以下几个方面：活动范围不同；功能上存在差异；运输方式和运输工具不同。	1.0
79	配送中心绩效评价指标——人员负担和时间耗用	配送中心绩效评价指标——时间耗用。	0.5
71	物品验收方式分为全验和抽验。	半验。	0.0
61	配送作业流程：顾客下单；订单处理；拣货；配货；配装；配送；流通加工；进货；	配送作业流程：顾客下单；订单处理；拣货；配货；配装；进货。	0.8
86	订单处理的方式：人工处理；计算机处理。	方式有人工处理。	0.7
76	分区分类应考虑的因素：物品所需的储存条件；仓库空间利用率；地坪载荷；仓库设施条件。	分区分类应考虑仓库设施条件。	0.3
82	建立明确的切实可行的KPI体系，是做好绩效管理的关键。	建立KPI体系是关键。	0.4
99	铁路运输的优缺点：优点——安全、运输网遍及全球、一次有效运输、受气候影响小。缺点——灵活性差、不适合短途运输。	优点——安全。缺点——不适合短途运输。	0.4
85	运输合同的主体：承运人；旅客；托运人；收货人。	运输合同的主体包括旅客、托运人和收货人。	0.8
81	配送作业中拣货包装单位通常有以下四种：单件、托盘、箱、特殊物品。	盒子。	0.0
58	条码的类别：商品条码、物流条码、二维条码。	条码有二维条码。	0.4
79	配送中心绩效评价指标——人员负担和时间耗用	人员负担和时间耗用	1.0
84	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	网络化，自动化，智能化，柔性化，标准化是信息技术的融入为现代物流所带来的新特点。	0.8
52	绩效评价是基于目标对运行结果的衡量。	绩效评价是基于目标对运行结果的衡量。	1.0
65	入库作业管理包括：收货；组盘和注册；上架	（1）收货（2）组盘和注册（3）上架。	1.0
56	批量分拣的优点：合计后拣货、效率较高；盘亏较少。	效率较高；盘亏较少。	0.7
75	公路运输的优缺点：优点——门到门、近距离运送快、包装简单经济。缺点——运量少、交通事故频繁。	公路运输的优缺点：优点——包装简单经济。缺点——交通事故频繁。	0.4
98	进出货作业绩效评估指标——空间利用率	评估指标包括空间利用率。	1.0
74	运输合同的特征：运输合同的标的不是物，更不是旅客人身，而是运输行为；运输合同原则上是双务有偿合同；运输合同多为格式合同。	运输合同的标的不是物，更不是旅客人身，而是运输行为；运输合同原则上是双务有偿合同；运输合同多为格式合同。	1.0
55	GPS根据接收机所具有的通道种类：可分为多通道接收机、序贯通道接收机和多路多用通道接收机。	根据接收机所具有的通道种类，GPS可分为多路多用通道接收机。	0.4
78	数据编辑：主要是指属性编辑和图形编辑。	数据编辑主要是指文字编辑。	0.0
66	运输方式选择的原则：安全性原则；及时性原则；准确性原则。	运输方式选择具有重要性原则。	0.0
54	运输调度的一般原则：实现运输生产过程的连续性、协调性、均衡性。	运输调度包括实现运输生产过程的连续性、协调性、均衡性等原则。	1.0
63	运输市场可以在以下几个方面发挥作用：提供运输供求信息；协调经济比例；刺激社会生产力发展。	（1）提供运输供求信息（2）协调经济比例（3）刺激社会生产力发展。	1.0
93	物流信息系统按物流作业流程分类：分为进货管理系统、销售管理系统和库存管理系统。	（1）销售管理系统（2）库存管理系统。	0.7
58	条码的类别：商品条码、物流条码、二维条码。	商品条码、物流条码	0.7
88	堆垛方式是应用最广泛的、样式最繁多的一种堆码方式。	堆垛方式是应用最广泛的一种堆码方式。	0.5
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	射频识别技术的先进性：抗干扰性能好、数据容量大、保密性能好。	0.4
55	GPS根据接收机所具有的通道种类：可分为多通道接收机、序贯通道接收机和多路多用通道接收机。	多通道接收机、序贯通道接收机	0.7
78	数据编辑：主要是指属性编辑和图形编辑。	属性编辑和图形编辑是数据编辑的内容。	1.0
80	射频识别技术的先进性：唯一性、非接触性、同时性、无方向性、抗干扰性能好、数据容量大、保密性能好。	射频识别技术的先进性包括无方向性、抗干扰性能好、数据容量大、保密性能好。	0.6
94	RFID的组成：标签、阅读器和天线。	RFID由天线组成。	0.4
55	GPS根据接收机所具有的通道种类：可分为多通道接收机、序贯通道接收机和多路多用通道接收机。	多通道接收机、序贯通道接收机和多路多用通道接收机是GPS根据接收机所具有的通道种类。	1.0
77	数量检验分为三种形式：计件、检斤、检尺求积。	数量检验分为三种形式：计件、检斤、检尺求积。	1.0
73	运输系统的构成要素包括运输线路、运输节点 、运输工具及运输的参与者。	包括运输节点 、运输工具及运输的参与者。	0.8
53	条码的组成：一个完整的条码符号是由两侧空白区、起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	一个完整的条码符号是由两侧空白区、起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	1.0
60	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	为现代物流所带来的新特点有智能化，柔性化，标准化。	0.4
70	盘点方法可分为两类，一类是人机盘点，一类是人工盘点。	人工盘点是一种重要的盘点方法。	0.5
99	铁路运输的优缺点：优点——安全、运输网遍及全球、一次有效运输、受气候影响小。缺点——灵活性差、不适合短途运输。	优点——安全、运输网遍及全球。缺点——灵活性差、不适合短途运输。	0.8
68	零担货物运输可以分为公路零担、铁路零担、航空零担三种。	零担货物运输可以分为公路零担、铁路零担、航空零担三种。	1.0
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	1.0
81	配送作业中拣货包装单位通常有以下四种：单件、托盘、箱、特殊物品。	配送作业中拣货包装单位：箱、特殊物品。	0.5
70	盘点方法可分为两类，一类是人机盘点，一类是人工盘点。	人机盘点，人工盘点。	0.9
100	决定分拣策略的四个主要因素：分区、订单分割、订单分批、分类。	四个主要因素包括分区、分类。	0.5
53	条码的组成：一个完整的条码符号是由两侧空白区、起始字符、数据字符、校验字符（可选）和终止字符以及供人识读字符组成。	组成包括识读字符。	0.0
83	配送要素：集货、储存、分拣和拣选、配货、配装、配送运输、送达服务。	集货、储存、分拣和拣选	0.5
84	信息技术的融入为现代物流所带来的新特点：信息化，网络化，自动化，智能化，柔性化，标准化。	信息化，网络化，自动化，智能化	0.6
55	GPS根据接收机所具有的通道种类：可分为多通道接收机、序贯通道接收机和多路多用通道接收机。	多路接收机。	0.0
51	合理选择备货作业方式有：全面分拣、批处理分拣、分区分拣、分组分拣。	批处理分拣、分区分拣、分组分拣。	0.8
54	运输调度的一般原则：实现运输生产过程的连续性、协调性、均衡性。	原则：实现运输生产过程的均衡性。	0.4
51	合理选择备货作业方式有：全面分拣、批处理分拣、分区分拣、分组分拣。	全面分拣、批处理分拣、分区分拣	0.7
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	（1）生产资料配送（2）生活资料配送。	0.4
59	反映仓储作业效益的指标：工资利润率；成本利润率；资金利润率；利润总额；收入利润率；每吨物品保管利润。	反映仓储作业效益的指标：收入利润率；每吨物品保管利润。	0.2
51	合理选择备货作业方式有：全面分拣、批处理分拣、分区分拣、分组分拣。	统一分拣是合理选择备货作业方式。	0.0
61	配送作业流程：顾客下单；订单处理；拣货；配货；配装；配送；流通加工；进货；	作业流程有顾客下单；进货。	0.4
91	配送的模式：自营配送；共同配送；第三方配送；生产资料配送；生活资料配送。	配送的模式包括共同配送；第三方配送；生产资料配送；生活资料配送。	0.8
