HI-OE-R-EX-5-9697-1	由于中位数，一个中心趋势值，是较低的一组被封顶的受试者，我们可以说，被封顶的男性被认为是更有吸引力的。	hypothesis	0	0		HI-OE-R-EX-5-GS-1	由于 Wilcoxon 测试给了我 小于0.05 的 p 值，我可以将样本中所看到的值概括为人群，因此我有统计学上的显著差异，因此头发移植使男性更具吸引力。
HI-OE-R-EX-5-53902-1	参照上面计算的中位数， 可以说， 并概括到整个人口， 秃头平均比披肩更有吸引力。	hypothesis	0	0		HI-OE-R-EX-5-GS-1	由于 Wilcoxon 测试给了我 小于0.05 的 p 值，我可以将样本中所看到的值概括为人群，因此我有统计学上的显著差异，因此头发移植使男性更具吸引力。
HI-OE-R-185-54833-2	对手术 A 和手术 B 的伤口外观平均值的分析表明，事实上，A手术留下的伤口看起来比手术 B 更好。Shapiro 测试的 p 值大于 0.05，因此执行参数化测试，即两个独立变量的 T 检验。这具有大于 0.05 的 p 值，这意味着分析在统计上无法扩展到整个总体。	hypothesis	0.4	0		HI-OE-R-185-GS-2	由于 p 值为 < 0.05，我可以将样本中观察到的结果概括为总体，因此手术 A 和 B 之间的伤口外观存在统计学上显著差异。
HI-OE-R-178-55231-1	p 值>0.05：分布为正态。	normality	0.8	1		HI-OE-R-178-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55254-1	P 值>0.05，变量之间的差值在统计上不显著	hypothesis	0.8	1		HI-OE-R-184-GS-2	由于 p 值为 > 0.05，因此我无法将样本中观察到的结果概括为总体，因此男性和女性之间没有统计学上显著的平均压力差。
HI-OE-R-180-57200-2	p 值大于 0.05，因此我们接受高度均匀分布的假设。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-8-63024-1	由于 p 值 > 0.05，两组之间没有统计学上显著的区别，我们不能说披肩比秃头更漂亮，我们不接受假设。两组的区别基本上是由于偶然性。	hypothesis	1	1		HI-OE-R-EX-8-GS-1	看看p > 0.05 的值，我可以得出结论，在样本中观察到的差异在统计学上没有显著性，没有向人群推广，因此秃顶男人不再有吸引力。
HI-OE-R-EX-1-54461-2	p 值为 <0.05，因此两组表示的不必要的困难词平均值之间的差值并不显著。	hypothesis	0.4	0		HI-OE-R-EX-1-GS-2	看看p < 0.05 的值，我可以得出结论，在样本中观察到的差异是一般到总体，这种差异在统计学上是显著的，因此大学教授使用的平均词比非教授难。
HI-OE-R-184-62641-2	两个夏皮罗测试都传达了 p 值>0.05，因此数据的分布是正常的。由于正态数据的分布对独立数据（M 和 F）应用参数测试。	normality	0.8	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55438-1	因为 P 值是 >0.05 可以被认为是正常	normality	0.8	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-7-51685-2	我们可以观察药物效果的减少	hypothesis	0.8	1		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
HI-OE-R-180-55454-1	从第一次对正态性的测试中，我得到数值变量"FatherHeight"是正态分布的（它是一个正态变量），因为从测试本身获得的 p 值值大于 0.05。	normality	1	1		HI-OE-R-180-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-7-62977-1	执行正态数据分发测试后，我对配对数据应用 t 测试	normality	0.6	1		HI-OE-R-EX-7-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-1-63211-2	p 值 <0.05 拒绝 H0。我接受 H1	hypothesis	0.6	1		HI-OE-R-EX-1-GS-2	看看p < 0.05 的值，我可以得出结论，在样本中观察到的差异是一般到总体，这种差异在统计学上是显著的，因此大学教授使用的平均词比非教授难。
HI-OE-R-EX-6-53156-1	p 值>0.05，化妆水未生效的 p 值	hypothesis	0.8	1		HI-OE-R-EX-6-GS-2	由于 t 检验给了我 大于 0.05 的 p 值 ，因此无法将样本中看到的值对总体进行概括，因此我没有统计学上显著的差异，因此 化妆水 似乎没有任何效果。
HI-OE-R-EX-6-52870-1	Shapiro-Wilk 测试用于知道变量"化妆水"和"Placebo"是否由正态分布表示，以便知道是否应使用参数统计分析测试或非参数统计分析测试。由于在这两个测试中 p 值都大于 0.05，因此我们将有两个正态分布，因此，由于它是一个数值变量，因此可以继续进行参数统计分析。	normality	1	1		HI-OE-R-EX-6-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-57213-2	p 值>0.05，因此不能将检验视为具有统计意义，并且不应接受无假设，因此男性和女性之间没有不同	hypothesis	0.8	1		HI-OE-R-184-GS-2	由于 p 值为 > 0.05，因此我无法将样本中观察到的结果概括为总体，因此男性和女性之间没有统计学上显著的平均压力差。
HI-OE-R-183-57169-1	由于 p 值为 >.05，因此锻炼前的压力是正常分布的。	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-188-54898-1	p 值大于 0.05，因此变量是正常的	normality	0.8	1		HI-OE-R-188-GS-1	由于夏皮罗威尔克测试返回的 p 值> 0.05，因此我可以假设数据是从正态分布中提取的。
HI-OE-R-182-55412-1	由于正态性测试的 P 值大于 0.05，因此我必须声明我的变量是正态分布的。这是因为正态性检验的替代假设是变量不能正常分布：因为在确认这一点时，它出错的概率高于允许的最小值，因此我被迫拒绝它。	normality	0.8	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-2-10190-1	对于所有> p"，变量是正宗分布的	normality	1	1		HI-OE-R-EX-2-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-1-54461-1	这两种情况下的 p 值> 0.05，其分布为正态。	normality	1	1		HI-OE-R-EX-1-GS-1	由于夏皮罗威尔克测试返回的 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数化测试。
HI-OE-R-EX-7-63082-2	P 值> 0.05 之前和之后没有差值（统计显著）。我不能概括人口	hypothesis	0.4	0		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
HI-OE-R-EX-3-63837-1	p 值在所有>个夏皮罗中为 0.05， 所以让我们来谈谈数据的正态分布， 我们将使用参数化测试来评估假设	normality	0.8	1		HI-OE-R-EX-3-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-57203-1	执行时间的分布是正常的，因为 pvalue >0.05。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-54869-2	正态性测试显示，考虑到不同 sosse 的子样本的两个子集的高度分布都是正态的，其中 p 值在这两种情况下>0.05），因此我可以使用参数测试来响应最后一个命令	normality	0.8	1		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-62630-2	统计分析表明，两种干预的执行时间确实存在显著差异，即 p 值<0.05	hypothesis	0.9	1		HI-OE-R-181-GS-2	由于 t 检验返回 p 值 < 0.05，因此我可以将样本中观察到的结果概括为总体，因此手术 A 和 B 之间的统计符号执行时间存在差异。
HI-OE-R-EX-8-50871-1	p 值 = 0.123 因此 p>0.05 没有统计显著差异	hypothesis	0.9	1		HI-OE-R-EX-8-GS-1	看看p > 0.05 的值，我可以得出结论，在样本中观察到的差异在统计学上没有显著性，没有向人群推广，因此秃顶男人不再有吸引力。
HI-OE-R-EX-6-53922-2	p 值>0.05： 我们不能概括人口	hypothesis	0.8	1		HI-OE-R-EX-6-GS-2	由于 t 检验给了我 大于 0.05 的 p 值 ，因此无法将样本中看到的值对总体进行概括，因此我没有统计学上显著的差异，因此 化妆水 似乎没有任何效果。
HI-OE-R-EX-6-54382-1	正常， 所以我们可以研究他们使用参数类型测试	normality	0.8	1		HI-OE-R-EX-6-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-187-9999-2	分布是正常的	normality	0.8	1		HI-OE-R-187-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-1-9158-3	由于 t-test 的 p 值结果小于 0.05，我可以将样本分析的结果概括为整个人群，也就是说，大学教授发音的难词数平均比他不是大学教授的要多。	hypothesis	1	1		HI-OE-R-EX-1-GS-2	看看p < 0.05 的值，我可以得出结论，在样本中观察到的差异是一般到总体，这种差异在统计学上是显著的，因此大学教授使用的平均词比非教授难。
HI-OE-R-178-54864-2	我使用 t.test 是因为从 shapiro.test p 值大于 0.05。我选择 t.test 而不是 ANOVA，因为变量 （SmokeMum） 的模式是两个 （Y， N）。	normality	1	1		HI-OE-R-178-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55469-1	执行时间具有正态分布，因为 p 值>0.05	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-184-55091-1	在测试正态性后，您可以考虑变量以正态分布，因为它返回 p 值>0.05	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-55277-2	上述统计分析显示 a-b 小于 0.05（参见 p adj）之间的差值，这意味着两种类型的奇鲁吉亚之间有统计学上显著的差异，而且时间最致数是 A。	hypothesis	1	1		HI-OE-R-181-GS-2	由于 t 检验返回 p 值 < 0.05，因此我可以将样本中观察到的结果概括为总体，因此手术 A 和 B 之间的统计符号执行时间存在差异。
HI-OE-R-EX-5-56267-1	使用 wilcox.test 获得的 p 值小于 0.05。因此，可以得出结论，测试具有统计学意义，因此秃头比有头发的男性更有吸引力。	hypothesis	0.8	1		HI-OE-R-EX-5-GS-1	由于 Wilcoxon 测试给了我 小于0.05 的 p 值，我可以将样本中所看到的值概括为人群，因此我有统计学上的显著差异，因此头发移植使男性更具吸引力。
HI-OE-R-EX-2-52683-1	对每种啤酒进行的夏皮罗测试确认这些是正态分布： 为了比较所有类型的啤酒， 我们使用 anova	normality	0.8	1		HI-OE-R-EX-2-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-4-63884-1	基于 p 值的值，可以推断出 p>0.05 这三个类别之间没有区别，因此否认了金发女郎是首选的假设	hypothesis	0.8	1		HI-OE-R-EX-4-GS-1	由于 Kruskal Wallis 测试给了我 大于 0.05 的 p 值 ，因此我不能将样本中所看到的值概括为总体值，因此我没有统计学上显著差异，因此并非所有男性都喜欢金发。
HI-OE-R-EX-6-53026-1	由于 T 检验的 p 值大于 0.05，因此统计分析可扩展到整个总体。	hypothesis	0.2	0		HI-OE-R-EX-6-GS-2	由于 t 检验给了我 大于 0.05 的 p 值 ，因此无法将样本中看到的值对总体进行概括，因此我没有统计学上显著的差异，因此 化妆水 似乎没有任何效果。
HI-OE-R-184-55091-2	后的压力是正常分布的>因为p值>0.05，所以我可以做参数测试t.test，t.test返回我一个p值>0.05，这意味着统计分析并不显著，男性和女性之间的压力差异不能扩展到人口	normality	1	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-8-53868-1	秃头和头发同样吸引人。	hypothesis	0.6	1		HI-OE-R-EX-8-GS-1	看看p > 0.05 的值，我可以得出结论，在样本中观察到的差异在统计学上没有显著性，没有向人群推广，因此秃顶男人不再有吸引力。
HI-OE-R-EX-6-63423-1	这两个分布类似于正态分布	normality	0.6	1		HI-OE-R-EX-6-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-180-54875-1	p 值为 > 0.05，因此变量之间的差值并不显著	hypothesis	0.4	0		HI-OE-R-180-GS-2	由于 t 检验返回 p 值 < 0.05，我可以将样本中观察到的结果概括为总体，因此父子之间的身高平均具有统计学上显著差异。
HI-OE-R-184-62647-2	意义不重大。	hypothesis	0.6	1		HI-OE-R-184-GS-2	由于 p 值为 > 0.05，因此我无法将样本中观察到的结果概括为总体，因此男性和女性之间没有统计学上显著的平均压力差。
HI-OE-R-178-54864-1	由于 p 值大于 0.05，因此可以认为分布为正态。	normality	1	1		HI-OE-R-178-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-182-10077-2	女性的高度可以被认为是正常的， 因为 p>0.05	normality	0.4	0		HI-OE-R-182-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-185-55099-2	从两个 p 值中，我看到分布是正态的，因此我执行独立样本的参数化测试。	normality	1	1		HI-OE-R-185-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-7-51685-1	分布是正态的，因此我们可以对两个成对变量进行参数化测试	normality	0.8	1		HI-OE-R-EX-7-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-8-54291-1	威尔科森测试的结果显示 p 值 > 0.05， 所以测试不显著， 因此我们必须接受假设没有， 我们不能概括到人口秃顶比较的结果	hypothesis	1	1		HI-OE-R-EX-8-GS-1	看看p > 0.05 的值，我可以得出结论，在样本中观察到的差异在统计学上没有显著性，没有向人群推广，因此秃顶男人不再有吸引力。
HI-OE-R-EX-7-53072-2	由于 p 值大于 0.05，我可以推断出调查结果不能扩展到人口。	hypothesis	0.4	0		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
HI-OE-R-184-55390-2	由于独立样品的 t.test 的 p 值大于 0.05，因此无法概括男性和女性之间锻炼后的压力值不同，但只是在此特定情况下。	hypothesis	0.8	1		HI-OE-R-184-GS-2	由于 p 值为 > 0.05，因此我无法将样本中观察到的结果概括为总体，因此男性和女性之间没有统计学上显著的平均压力差。
HI-OE-R-179-10026-2	自 p<0.05 起，两个变量之间的差值具有统计显著性	hypothesis	0	0		HI-OE-R-179-GS-2	由于 t 检验返回 p 值 > 0.05，因此我无法将样本中观察到的结果概括为总体，因此男女儿童之间没有统计学上显著的平均体重差异。
HI-OE-R-184-62647-1	已规范化	normality	0.6	1		HI-OE-R-184-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-6-52348-1	我们可以使用 t. test， 因为 shapiro. test 确认这些是正态分布	normality	0.8	1		HI-OE-R-EX-6-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-183-54796-1	p 值大于 0.05，因此分布被视为正态	normality	1	1		HI-OE-R-183-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-1-9158-1	因为 p 值> 0.05 分布是正态的	normality	0.8	1		HI-OE-R-EX-1-GS-1	由于夏皮罗威尔克测试返回的 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数化测试。
HI-OE-R-178-55047-3	所以你可以看到， 3.9 的差异是非常高的， 这表明吸烟的母亲将有更薄的孩子	hypothesis	0	0		HI-OE-R-178-GS-2	由于 t-test 返回 p 值 > 0.05，因此我无法对样本中观察到的结果进行概括，因此吸烟母亲的子女之间没有统计学上显著的平均体重差异。
HI-OE-R-EX-2-54094-1	p 值>0.05 始终为正态分布：我们使用参数化测试。	normality	1	1		HI-OE-R-EX-2-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-181-62626-3	由于 p 值小于 0.05， 我们可以说， 两种类型的手术之间时间差异很大	hypothesis	0.9	1		HI-OE-R-181-GS-2	由于 t 检验返回 p 值 < 0.05，因此我可以将样本中观察到的结果概括为总体，因此手术 A 和 B 之间的统计符号执行时间存在差异。
HI-OE-R-EX-7-54680-2	p 值为 <.05，因此平均值之间的差值具有统计学意义，因此药物有效	hypothesis	0.9	1		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
HI-OE-R-EX-5-62953-1	我选择测试替代假设（如果在手术前和手术后之间有差异）与威尔科克斯测试有配对的数据（干预之前和之后）。使用 Wilcox 检验获得的 p 值将在短时间内拒绝假设 0，接受替代假设，即干预之前和之后之间存在差异（尽管很少）。	hypothesis	1	1		HI-OE-R-EX-5-GS-1	由于 Wilcoxon 测试给了我 小于0.05 的 p 值，我可以将样本中所看到的值概括为人群，因此我有统计学上的显著差异，因此头发移植使男性更具吸引力。
HI-OE-R-EX-2-53368-1	由于 p 值大于 0.05，因此我们推断分布为正态。我继续对不同的变量进行参数化测试	normality	0.8	1		HI-OE-R-EX-2-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-7-56277-1	另一方面，进行的t.test显示，由于p值小于0.05，由于药物导致血压下降。	hypothesis	0.9	1		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
HI-OE-R-EX-1-63051-2	pvalue <0.05 拒绝 h0。我可以概括。有统计学显著性的差异。大学教授在 10 分钟内说更多不必要的困难的话	hypothesis	1	1		HI-OE-R-EX-1-GS-2	看看p < 0.05 的值，我可以得出结论，在样本中观察到的差异是一般到总体，这种差异在统计学上是显著的，因此大学教授使用的平均词比非教授难。
HI-OE-R-181-55431-2	通过夏皮罗测试，我假设这两种类型的手术的分布是正态的，因为 p 值大于 0.05，所以我去执行参数化测试，t 测试。	normality	1	1		HI-OE-R-181-GS-1	由于夏皮罗威尔克测试返回的 p 值为 > 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-1-10034-2	p<0.05，所以差异在统计学上是显著的，我们可以概括我们在样本中观察到的：大学教授（'案例'）平均比其他人说更多的难词	hypothesis	1	1		HI-OE-R-EX-1-GS-2	看看p < 0.05 的值，我可以得出结论，在样本中观察到的差异是一般到总体，这种差异在统计学上是显著的，因此大学教授使用的平均词比非教授难。
HI-OE-R-EX-7-54508-2	使用 t.test，我们得到的比较是显著的（p值< 0.05），因此平均值在统计上没有差异	hypothesis	0.4	0		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
HI-OE-R-EX-3-63891-1	shapiro 测试为我们提供了一个 p 值，对于所有三个数据正态分布的 p 值为 >0.05，因此我们可以继续进行参数化推断测试	normality	1	1		HI-OE-R-EX-3-GS-1	由于夏皮罗威尔克测试返回的所有 p 值> 0.05，因此我可以假设数据是从正态分布中提取的，然后使用参数测试。
HI-OE-R-EX-6-54366-1	p 值（大于 0.05）显示我无法将获得的结果概括为整个总体。	hypothesis	0.8	1		HI-OE-R-EX-6-GS-2	由于 t 检验给了我 大于 0.05 的 p 值 ，因此无法将样本中看到的值对总体进行概括，因此我没有统计学上显著的差异，因此 化妆水 似乎没有任何效果。
HI-OE-R-EX-6-53860-3	平均值没有显著差异。	hypothesis	0.6	1		HI-OE-R-EX-6-GS-2	由于 t 检验给了我 大于 0.05 的 p 值 ，因此无法将样本中看到的值对总体进行概括，因此我没有统计学上显著的差异，因此 化妆水 似乎没有任何效果。
HI-OE-R-EX-7-53236-2	我必须应用参数化测试，让我看到在样本级别发现的差值适用于总体（从 t.test < 0.05）。	hypothesis	1	1		HI-OE-R-EX-7-GS-2	查看 p 值 < 0.05，我可以得出结论，在样本中观察到的差异具有统计学意义，它向总体通用，因此药物具有效果。
